"STATION","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WESD","WSF1","WSF2","WSF5","WSFG","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01"
"USW00094789","1987-04-16","  100","  100","   62"," 2250"," 2247","    5","    0","    0",,"  100","   50",,"   50",,,"   45",,,"   80",,,"  118",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00094789","1987-04-17","  100","  100","   71"," 0450"," 0828","   97","    0","    0",,"  133","   72",,"   60",,,"   45",,,"   94",,,"  118",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00094789","1987-04-18","  100","  100","   51"," 1650"," 1030","    5","    0","    0",,"  172","  106",,"   40",,,"   45",,,"   63",,,"   87",,"    1",,,,,,,"    1",,,,"    1",,"    1",,,,,,
"USW00094789","1987-04-19","   60","   70","   42"," 1050"," 1135","    0","    0","    0",,"  222","  111",,"   20",,,"   45",,,"   76",,,"   93",,"    1",,,,,,,,,,,,,,,,,,,
"USW00094789","1987-04-20","   90","   90","   57"," 1150"," 0925","    0","    0","    0",,"  228","  111",,"   50",,,"   45",,,"   89",,,"  134",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00094789","1987-04-21","   70","   60","   50"," 0320"," 0722","    0","    0","    0",,"  211","   94",,"   40",,,"   45",,,"   76",,,"  103",,"    1","    1",,,,,,,,,,"    1",,"    1",,,,,,
"USW00094789","1987-04-22","   80","   80","   50"," 0850"," 1452","    0","    0","    0",,"  206","   89",,"   30",,,"   90",,,"   94",,,"  123",,"    1",,,,,,,,,,,,,,,,,,,
"USW00094789","1987-04-23","  100","  100","   28"," 0550"," 0504","    0","    0","    0",,"  122","   89",,"   60",,,"   45",,,"   54",,,"   72",,"    1",,,,,,,"    1",,,,"    1",,"    1",,,,,,
"USW00094789","1987-04-24","  100","  100","   46"," 2150"," 2154","  246","    0","    0",,"  167","   78",,"   30",,,"   45",,,"  112",,,"  159",,"    1","    1",,,,,,,,,,"    1",,"    1",,,,,,
"USW00094789","1987-04-25","   80","   90","   75"," 1150"," 1013","   94","    0","    0",,"  139","   50",,"   50",,,"   45",,,"  112",,,"  154",,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00094789","1987-04-26","    0","    0","   51"," 1050"," 1122","    0","    0","    0",,"  167","   33",,"   60",,,"   45",,,"   89",,,"  123",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-04-27","   20","   20","   62"," 2350"," 2223","    0","    0","    0",,"  133","   56",,"  100",,,"   90",,,"   94",,,"  139",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-04-28","  100","  100","   51"," 2350"," 0039","   84","    0","    0",,"   67","   44",,"  100",,,"   90",,,"   94",,,"  103",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00094789","1987-04-29","   80","   80","   62"," 1750"," 0950","   10","    0","    0",,"  156","   50",,"  190",,,"  270",,,"   89",,,"  118",,,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","1987-04-30","   20","   40","   97"," 0950"," 0805","    0","    0","    0",,"  144","  100",,"  310",,,"  315",,,"  143",,,"  200",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-05-01","   30","   40","   59"," 1550"," 1511","    0","    0","    0",,"  172","   78",,"  240",,,"  270",,,"   89",,,"  118",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-05-02","   80","  100","   29"," 1350"," 0004","    0","    0","    0",,"  150","   89",,"  180",,,"  225",,,"   54",,,"   98",,,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","1987-05-03","   90","  100","   42"," 1650"," 1648","   56","    0","    0",,"  144","   78",,"   30",,,"   45",,,"   94",,,"  134",,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00094789","1987-05-04","  100","  100","   78"," 1850"," 1926","  119","    0","    0",,"   94","   61",,"   30",,,"  360",,,"  107",,,"  154",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00094789","1987-05-05","  100","  100","   67"," 2350"," 0745","    0","    0","    0",,"  100","   61",,"   20",,,"  360",,,"   98",,,"  139",,,,,,,,,,,,,"    1",,"    1",,,,,,
"USW00094789","1987-05-06","   80","   90","   44"," 1250"," 1241","    3","    0","    0",,"  178","   78",,"  300",,,"  315",,,"   80",,,"  108",,,,,,,,,,,,,"    1",,"    1",,,,,,
"USW00094789","1987-05-07","   40","   30","   52"," 2150"," 2232","    0","    0","    0",,"  233","   78",,"  360",,,"  315",,,"   80",,,"  123",,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00094789","1987-05-08","   60","   70","   41"," 1550"," 1802","    0","    0","    0",,"  161","   94",,"  150",,,"  180",,,"   63",,,"   77",,,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","1987-05-09","   40","   40","   55"," 1450"," 1837","    0","    0","    0",,"  233","   94",,"  240",,,"  225",,,"   89",,,"  113",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-05-10","   30","   30","   47"," 1350"," 1718","    0","    0","    0",,"  311","  128",,"  230",,,"  270",,,"   76",,,"  103",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-05-11","   10","   10","   37"," 0850"," 0901","    0","    0","    0",,"  194","  128",,"  110",,,"   90",,,"   72",,,"  103",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-05-12","   60","   70","   41"," 2250"," 1422","    3","    0","    0",,"  250","  133",,"  360",,,"  180",,,"   76",,,"  118",,,,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1987-05-13","   30","   30","   64"," 1150"," 1143","    0","    0","    0",,"  167","   67",,"  100",,,"   90",,,"   89",,,"  129",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-05-14","   30","   20","   36"," 1550"," 1640","    0","    0","    0",,"  161","   39",,"  150",,,"  180",,,"   58",,,"   72",,"    1",,,,,,,,,,,,,,,,,,,
"USW00094789","1987-05-15","   60","   70","   57"," 1650"," 2100","   18","    0","    0",,"  250","  122",,"  330",,,"  360",,,"   89",,,"  113",,"    1",,,,,,,"    1",,,,"    1",,"    1",,,,,,
"USW00094789","1987-05-16","   20","   20","   64"," 1750"," 0218","    0","    0","    0",,"  172","   89",,"  190",,,"  360",,,"   80",,,"  123",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-05-17","   50","   60","   54"," 1150"," 0213","    0","    0","    0",,"  261","  133",,"  240",,,"  270",,,"   72",,,"  103",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-05-18","   60","   60","   46"," 1350"," 1518","   25","    0","    0",,"  283","  122",,"  100",,,"   90",,,"   89",,,"  129",,"    1",,,,,,,"    1",,,,"    1",,"    1",,,,,,
"USW00094789","1987-05-19","  100","  100","   57"," 0050"," 2225","   25","    0","    0",,"  133","  106",,"   70",,,"   90",,,"   89",,,"  118",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00094789","1987-05-20","  100","  100","   56"," 1050"," 1232","   23","    0","    0",,"  128","  106",,"   70",,,"   90",,,"   76",,,"  108",,,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","1987-05-21","   70","   90","   45"," 1550"," 1846","    0","    0","    0",,"  194","  106",,"  160",,,"  180",,,"   72",,,"   93",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-05-22","   70","   90","   35"," 1650"," 1534","    0","    0","    0",,"  194","  117",,"  180",,,"  180",,,"   72",,,"  103",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1987-05-23","   90","  100","   40"," 1950"," 1931","   41","    0","    0",,"  211","  117",,"   80",,,"   90",,,"   72",,,"  103",,"    1",,"    1",,,,,"    1",,,,"    1",,"    1",,,,,,
"USW00094789","1987-05-24","  100","  100","   44"," 2350"," 2227","    3","    0","    0",,"  183","  111",,"  110",,,"   90",,,"   63",,,"   82",,"    1","    1",,,,,,,,,,"    1",,"    1",,,,,,
"USW00094789","1987-05-25","  100","  100","   39"," 1050"," 1129","    0","    0","    0",,"  150","  106",,"  180",,,"  180",,,"   63",,,"   77",,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1987-05-26","  100","  100","   21"," 1550"," 1858","    0","    0","    0",,"  156","  111",,"  170",,,"  180",,,"   40",,,"   62",,,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","1987-05-27","  100","  100","   23"," 2350"," 1810","    5","    0","    0",,"  139","  117",,"  220",,,"  180",,,"   31",,,"   46",,,,,,,,,,,,,"    1",,"    1",,,,,,
"USW00094789","1987-05-28","   70","   70","   47"," 1350"," 1900","    0","    0","    0",,"  267","  117",,"  240",,,"  270",,,"   72",,,"   93",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1987-05-29","   30","   40","   41"," 1650"," 1720","  112","    0","    0",,"  350","  189",,"  190",,,"  360",,,"   80",,,"  319",,"    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1987-05-30","   10","   20","   34"," 1750"," 1735","    0","    0","    0",,"  333","  200",,"  210",,,"  225",,,"   67",,,"   93",,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1987-05-31","   30","   50","   41"," 1850"," 1842","    0","    0","    0",,"  311","  222",,"  290",,,"  270",,,"   67",,,"   87",,,,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1987-06-01","   60","   60","   39"," 1550"," 1428","    0","    0","    0",,"  300","  206",,"  200",,,"  180",,,"   67",,,"   98",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1987-06-02","  100","  100","   35"," 0750"," 0725","  224","    0","    0",,"  244","  178",,"  360",,,"  360",,,"   72",,,"  108",,"    1","    1","    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1987-06-03","  100","  100","   41"," 1450"," 1442","    0","    0","    0",,"  178","  139",,"  100",,,"   90",,,"   58",,,"   77",,"    1","    1",,,,,,,,,,"    1",,"    1",,,,,,
"USW00094789","1987-06-04","  100","  100","   20"," 0450"," 2031","  404","    0","    0",,"  172","  144",,"   70",,,"   90",,,"   36",,,"   51",,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00094789","1987-06-05","   40","   40","   42"," 1850"," 1837","   10","    0","    0",,"  267","  167",,"  330",,,"  315",,,"   67",,,"   98",,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00094789","1987-06-06","   20","   20","   54"," 1450"," 1519","    0","    0","    0",,"  244","  156",,"  320",,,"  315",,,"   80",,,"  113",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-06-07","  100","  100","   31"," 1550"," 1514","    0","    0","    0",,"  194","  150",,"  170",,,"  180",,,"   54",,,"   72",,,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","1987-06-08","   80","   80","   61"," 2150"," 2114","    8","    0","    0",,"  311","  178",,"  280",,,"  270",,,"  116",,,"  206",,"    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1987-06-09","   60","   90","   66"," 2350"," 2351","   10","    0","    0",,"  267","  172",,"  300",,,"  360",,,"  103",,,"  134",,,,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1987-06-10","    0","    0","   72"," 0050"," 0052","    0","    0","    0",,"  244","  139",,"  330",,,"  315",,,"   89",,,"  129",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-06-11","   60","   70","   50"," 2150"," 2150","    0","    0","    0",,"  222","  150",,"  210",,,"  225",,,"   76",,,"  113",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-06-12","   90","  100","   46"," 1550"," 1436","   41","    0","    0",,"  217","  172",,"  250",,,"  270",,,"   67",,,"  103",,"    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1987-06-13","   80","   80","   47"," 0750"," 1927","   33","    0","    0",,"  278","  189",,"  260",,,"  315",,,"   94",,,"  144",,"    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1987-06-14","   10","   10","   49"," 1450"," 1535","    0","    0","    0",,"  272","  189",,"  190",,,"  180",,,"   80",,,"  108",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-06-15","   40","   40","   56"," 1633"," 1632","   46","    0","    0",,"  333","  211",,"  330",,,"  315",,,"  112",,,"  159",,"    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1987-06-16","   60","   70","   53"," 1850"," 1800","    0","    0","    0",,"  283","  200",,"  210",,,"  225",,,"   76",,,"  103",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-06-17","   20","   30","   54"," 0750"," 0743","    0","    0","    0",,"  261","  178",,"   10",,,"  360",,,"   89",,,"  129",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-06-18","   50","   60","   45"," 1550"," 2002","    0","    0","    0",,"  272","  172",,"  190",,,"  180",,,"   67",,,"   82",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-06-19","   50","   60","   52"," 1550"," 1608","    0","    0","    0",,"  256","  183",,"  190",,,"  180",,,"   94",,,"  113",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-06-20","   70","   70","   36"," 1550"," 0105","    0","    0","    0",,"  328","  222",,"  200",,,"  270",,,"   54",,,"   98",,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1987-06-21","  100","  100","   36"," 0717"," 0636","   38","    0","    0",,"  233","  194",,"   70",,,"   90",,,"   58",,,"   82",,"    1","    1","    1",,,,,"    1",,,,"    1",,"    1",,,,,,
"USW00094789","1987-06-22","  100","  100","   30"," 1950"," 1955","   76","    0","    0",,"  250","  189",,"  130",,,"  135",,,"   45",,,"   72",,"    1","    1","    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1987-06-23","  100","  100","   46"," 1250"," 1248","    0","    0","    0",,"  294","  172",,"   50",,,"   45",,,"   80",,,"  118",,"    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00094789","1987-06-24","    0","    0","   41"," 1850"," 1957","    0","    0","    0",,"  256","  150",,"  180",,,"  180",,,"   58",,,"   87",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-06-25","   20","    0","   46"," 1950"," 1700","    0","    0","    0",,"  294","  172",,"  110",,,"  180",,,"   67",,,"   93",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1987-06-26","  100","  100","   38"," 2350"," 0007","   74","    0","    0",,"  189","  161",,"  100",,,"   90",,,"   58",,,"   77",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00094789","1987-06-27","   90","   90","   29"," 2350"," 2333","  109","    0","    0",,"  228","  183",,"  360",,,"  270",,,"   54",,,"   72",,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00094789","1987-06-28","   30","   40","   52"," 1350"," 1519","    0","    0","    0",,"  256","  178",,"  270",,,"  270",,,"   72",,,"  103",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-06-29","   30","   40","   64"," 1850"," 1724","    0","    0","    0",,"  267","  178",,"  200",,,"  180",,,"  103",,,"  139",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-06-30","   60","   50","   55"," 1050"," 1217","    0","    0","    0",,"  328","  206",,"  270",,,"  270",,,"   76",,,"  108",,,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","1987-07-01","   90","   90","   31"," 1450"," 1528","   33","    0","    0",,"  278","  217",,"  120",,,"  135",,,"   63",,,"   87",,"    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1987-07-02","  100","  100","   34"," 1150"," 1140","  132","    0","    0",,"  217","  189",,"   90",,,"   90",,,"   58",,,"   77",,"    1",,"    1",,,,,,,,,,,"    1",,,,,,
"USW00094789","1987-07-03","   70","   70","   37"," 1750"," 1611","    8","    0","    0",,"  300","  200",,"  240",,,"  225",,,"   63",,,"   98",,"    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1987-07-04","   70","   80","   50"," 1350"," 1343","    0","    0","    0",,"  306","  222",,"  230",,,"  225",,,"   80",,,"  108",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1987-07-05","   60","   70","   39"," 0750"," 1732","    0","    0","    0",,"  278","  189",,"   20",,,"  180",,,"   63",,,"   87",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-07-06","   80","   90","   34"," 1050"," 1249","    0","    0","    0",,"  233","  178",,"  110",,,"  135",,,"   58",,,"   77",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-07-07","   90","  100","   37"," 1650"," 1921","    0","    0","    0",,"  217","  178",,"  150",,,"  180",,,"   54",,,"  159",,,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","1987-07-08","   80","   80","   34"," 0733"," 2332","  203","    0","    0",,"  256","  200",,"  200",,,"  360",,,"   54",,,"   72",,"    1",,"    1",,,,,"    1",,,,"    1",,"    1",,,,,,
"USW00094789","1987-07-09","   50","   40","   34"," 1250"," 1500","   15","    0","    0",,"  306","  222",,"  190",,,"  180",,,"   54",,,"   72",,"    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1987-07-10","   70","   80","   30"," 1450"," 1605","    0","    0","    0",,"  328","  239",,"  210",,,"  225",,,"   54",,,"   67",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1987-07-11","   50","   50","   30"," 1800"," 1422","    0","    0","    0",,"  322","  239",,"  140",,,"  225",,,"   54",,,"   77",,"    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00094789","1987-07-12","   80","   80","   33"," 1550"," 1407","    0","    0","    0",,"  283","  239",,"  170",,,"  180",,,"   58",,,"   77",,"    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00094789","1987-07-13","   20","   20","   44"," 1750"," 2207","    0","    0","    0",,"  283","  228",,"  210",,,"  180",,,"   67",,,"   87",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1987-07-14","   90","  100","   49"," 1611"," 1608","  183","    0","    0",,"  278","  200",,"  270",,,"  270",,,"   80",,,"  118",,"    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1987-07-15","   50","   50","   49"," 0650"," 0650","    0","    0","    0",,"  267","  183",,"  350",,,"  360",,,"   72",,,"   87",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-07-16","   50","   70","   35"," 1350"," 1343","    0","    0","    0",,"  256","  167",,"   20",,,"  360",,,"   58",,,"   82",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-07-17","    0","    0","   41"," 2350"," 1053","    0","    0","    0",,"  278","  172",,"  260",,,"   45",,,"   54",,,"   87",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-07-18","   10","   10","   50"," 1450"," 1651","    0","    0","    0",,"  311","  200",,"  240",,,"  270",,,"   72",,,"  118",,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1987-07-19","   70","   70","   36"," 1624"," 1128","   30","    0","    0",,"  328","  217",,"  350",,,"   45",,,"   67",,,"  103",,"    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1987-07-20","   80","  100","   38"," 1450"," 1146","   53","    0","    0",,"  267","  217",,"  180",,,"  270",,,"   58",,,"   82",,"    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1987-07-21","   10","   10","   42"," 0150"," 1135","    0","    0","    0",,"  350","  244",,"  320",,,"  360",,,"   67",,,"   93",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1987-07-22","   30","   30","   34"," 1450"," 1808","    0","    0","    0",,"  278","  211",,"  180",,,"  180",,,"   54",,,"   67",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-07-23","   60","   70","   36"," 1750"," 1706","    0","    0","    0",,"  272","  222",,"  190",,,"  180",,,"   54",,,"   72",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1987-07-24","   50","   40","   45"," 1550"," 1632","  193","    0","    0",,"  294","  233",,"  180",,,"  180",,,"   72",,,"   93",,"    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1987-07-25","   80","   70","   45"," 1350"," 1525","    0","    0","    0",,"  333","  239",,"  240",,,"  180",,,"   72",,,"   93",,,,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1987-07-26","   70","   80","   48"," 0109"," 0113","   91","    0","    0",,"  289","  217",,"  320",,,"  315",,,"  125",,,"  185",,,,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1987-07-27","   30","   40","   42"," 1250"," 1857","    0","    0","    0",,"  267","  217",,"  170",,,"  180",,,"   63",,,"   82",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-07-28","   30","   40","   38"," 2350"," 2317","    0","    0","    0",,"  283","  217",,"   10",,,"  360",,,"   58",,,"   77",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-07-29","    0","    0","   44"," 0650"," 0617","    0","    0","    0",,"  256","  178",,"   40",,,"   45",,,"   67",,,"   98",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-07-30","   60","   60","   34"," 1650"," 1657","    0","    0","    0",,"  261","  183",,"  190",,,"  180",,,"   72",,,"   98",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-07-31","   60","   60","   35"," 0850"," 0858","    0","    0","    0",,"  283","  211",,"   40",,,"   45",,,"   67",,,"   93",,,,,,,,,"    1",,,,,,,,,,,,
"USW00094789","1987-08-01","   30","   40","   45"," 1850"," 1714","    0","    0","    0",,"  250","  194",,"  190",,,"  180",,,"   63",,,"  103",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-08-02","   80","  100","   51"," 2350"," 2111","    0","    0","    0",,"  250","  206",,"  200",,,"  180",,,"   76",,,"  113",,,,,,,,,,,,,,,"    1",,,,,,
"USW00094789","1987-08-03","   60","   70","   50"," 0350"," 0403","  191","    0","    0",,"  306","  228",,"  200",,,"  180",,,"   80",,,"   93",,"    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1987-08-04","   20","   20","   40"," 1750"," 1906","    0","    0","    0",,"  300","  228",,"  200",,,"  180",,,"   67",,,"  108",,,,,,,,,,,,,,,,,,,,,
"USW00094789","1987-08-05","   80","   90","   38"," 1650"," 1249","   13","    0","    0",,"  306","  211",,"   40",,,"   90",,,"   63",,,"   93",,,,,,,,,"    1",,,,,,"    1",,,,,,
"USW00094789","1987-08-06","   80","   90","   34"," 0250"," 0248","  112","    0","    0",,"  261","  178",,"   60",,,"   45",,,"   67",,,"   98",,"    1",,,,,,,,,,,,,"    1",,,,,,
